"NUCAN";"CODE";"INSCRITS";"VOTANTS";"EXPRIMÉS";"PC";"EXG";"SOC";"RDG";"DVG";"UDF";"RPR";"DVD";"FN";"ECO";"CodeDpt";"CodeCanton";"IDCanton"
"6400000000460";7852;12707;9573;9339;0;0;4962;0;0;0;4377;0;0;0;"64";"46";"6446"
"6400000000480";7852;10218;6882;6642;0;0;2653;0;0;0;3989;0;0;0;"64";"48";"6448"
"6400000000490";7852;10566;7461;7254;0;0;3784;0;0;0;3470;0;0;0;"64";"49";"6449"
"6500000000030";7852;1921;1417;1284;0;0;0;949;0;335;0;0;0;0;"65";"03";"6503"
"6500000000140";7852;3949;2897;2741;0;0;0;1639;0;0;1102;0;0;0;"65";"14";"6514"
"6500000000150";7852;2511;1502;1196;0;0;0;1196;0;0;0;0;0;0;"65";"15";"6515"
"6500000000160";7852;7646;5306;5000;0;0;0;2929;0;2071;0;0;0;0;"65";"16";"6516"
"6500000000190";7852;3875;3005;2855;0;0;1611;0;0;1244;0;0;0;0;"65";"19";"6519"
"6500000000210";7852;6635;4047;3835;0;0;2581;0;0;1254;0;0;0;0;"65";"21";"6521"
"6500000000250";7852;6732;4833;4562;0;0;2730;0;0;0;1832;0;0;0;"65";"25";"6525"
"6500000000260";7852;2346;1837;1811;0;0;426;969;0;0;416;0;0;0;"65";"26";"6526"
"6500000000280";7852;6625;4068;3896;1666;0;0;0;0;2230;0;0;0;0;"65";"28";"6528"
"6500000000290";7852;6884;4052;3892;1739;0;0;0;0;2153;0;0;0;0;"65";"29";"6529"
"6500000000320";7852;5454;3206;3099;0;0;1541;0;0;1558;0;0;0;0;"65";"32";"6532"
"6500000000330";7852;7079;4917;4584;2656;0;0;0;0;0;1928;0;0;0;"65";"33";"6533"
"6600000000010";7852;12130;9062;8592;0;0;0;5012;0;0;0;0;3580;0;"66";"01";"6601"
"6600000000060";7852;2896;2108;2069;346;0;0;0;0;0;0;1723;0;0;"66";"06";"6606"
"6600000000080";7852;8670;5275;4878;0;0;2172;0;0;0;2610;0;96;0;"66";"08";"6608"
"6600000000090";7852;7680;4012;3539;0;0;0;0;0;2488;0;0;1051;0;"66";"09";"6609"
"6600000000110";7852;2777;2366;2292;0;0;0;0;1215;1077;0;0;0;0;"66";"11";"6611"
"6600000000120";7852;11631;8258;7847;0;0;3581;0;0;0;0;4261;5;0;"66";"12";"6612"
"6600000000170";7852;9524;7353;7014;0;0;3807;0;0;3207;0;0;0;0;"66";"17";"6617"
"6600000000190";7852;10956;8030;7717;0;0;3124;0;0;0;4593;0;0;0;"66";"19";"6619"
"6600000000200";7852;9290;6215;5869;0;0;2677;0;0;3191;0;0;1;0;"66";"20";"6620"
"6600000000240";7852;9669;5845;5673;0;0;1643;0;0;0;2888;0;1142;0;"66";"24";"6624"
"6600000000260";7852;10151;5615;5334;0;0;2011;0;0;0;3323;0;0;0;"66";"26";"6626"
"6700000000160";7852;11717;7137;6779;0;0;0;0;0;3080;2271;1428;0;0;"67";"16";"6716"
"6700000000190";7852;2483;1780;1715;0;0;0;0;0;0;873;842;0;0;"67";"19";"6719"
"6700000000230";7852;9596;6269;6051;0;0;1502;0;0;1691;2858;0;0;0;"67";"23";"6723"
"6700000000280";7852;8442;3634;3503;0;0;1424;0;0;2079;0;0;0;0;"67";"28";"6728"
"6700000000320";7852;6817;5170;4860;0;0;4;0;0;2705;2151;0;0;0;"67";"32";"6732"
"6700000000340";7852;11328;6974;6715;0;0;1705;0;0;0;5010;0;0;0;"67";"34";"6734"
"6700000000370";7852;16758;8993;8637;0;0;3737;0;0;0;4900;0;0;0;"67";"37";"6737"
"6700000000390";7852;14463;6338;6141;0;0;1685;0;0;4456;0;0;0;0;"67";"39";"6739"
"6700000000410";7852;11687;5680;5527;0;0;1960;0;0;2472;0;0;1095;0;"67";"41";"6741"
"6800000000090";7852;19612;9848;8742;0;0;0;0;0;0;6418;0;2324;0;"68";"09";"6809"
"6800000000120";7852;11334;7642;7101;0;0;0;0;0;3928;0;3173;0;0;"68";"12";"6812"
"6800000000150";7852;7125;5188;4860;0;0;0;0;0;2849;2011;0;0;0;"68";"15";"6815"
"6800000000180";7852;11049;4160;3368;0;0;0;0;0;3368;0;0;0;0;"68";"18";"6818"
"6900000000080";7852;20709;13536;12937;6164;0;0;0;0;0;6773;0;0;0;"69";"08";"6908"
"6900000000140";7852;19599;10179;9815;0;0;3290;0;0;0;6525;0;0;0;"69";"14";"6914"
"6900000000220";7852;24594;12614;12023;0;0;5392;0;0;6631;0;0;0;0;"69";"22";"6922"
"6900000000260";7852;18438;11229;10732;0;0;3479;0;0;7253;0;0;0;0;"69";"26";"6926"
"6900000000330";7852;20266;11453;11041;0;0;5856;0;0;5185;0;0;0;0;"69";"33";"6933"
"6900000000340";7852;20135;11736;11427;0;0;5907;0;0;0;0;5518;2;0;"69";"34";"6934"
"6900000000370";7852;23950;14922;14354;0;0;6256;0;0;0;8091;0;7;0;"69";"37";"6937"
"6900000000390";7852;19348;10444;9923;0;0;3684;0;0;6050;0;0;189;0;"69";"39";"6939"
"6900000000400";7852;17251;9920;9556;0;0;4563;0;0;0;4993;0;0;0;"69";"40";"6940"
"6900000000450";7852;21233;12486;11363;0;0;6540;0;0;0;0;0;4823;0;"69";"45";"6945"
"6900000000460";7852;17538;9502;9124;4316;0;0;0;0;0;4808;0;0;0;"69";"46";"6946"
"6900000000470";7852;21441;12886;12483;0;0;6278;0;0;0;6205;0;0;0;"69";"47";"6947"
"6900000000480";7852;12584;8258;7946;3824;0;0;0;0;4122;0;0;0;0;"69";"48";"6948"
"6900000000490";7852;17172;9536;8514;0;0;5266;0;0;0;0;0;3248;0;"69";"49";"6949"
"6900000000510";7852;15442;8763;8457;0;0;2668;0;0;5789;0;0;0;0;"69";"51";"6951"
"7000000000020";7852;3662;2908;2841;0;0;1441;0;0;1400;0;0;0;0;"70";"02";"7002"
"7000000000030";7852;8187;5995;5605;3055;0;0;0;0;0;0;2550;0;0;"70";"03";"7003"
"7000000000110";7852;6297;4404;4181;0;0;2474;0;0;1707;0;0;0;0;"70";"11";"7011"
"7000000000130";7852;6576;5055;4779;0;0;2427;0;0;0;2352;0;0;0;"70";"13";"7013"
"7000000000140";7852;5541;3909;3741;0;0;0;1603;662;0;1476;0;0;0;"70";"14";"7014"
"7000000000170";7852;3955;3158;3035;0;0;1489;0;0;0;0;1546;0;0;"70";"17";"7017"
"7000000000180";7852;2826;2141;2028;0;0;817;0;0;1211;0;0;0;0;"70";"18";"7018"
"7000000000290";7852;9399;6863;6581;0;0;3090;0;0;3491;0;0;0;0;"70";"29";"7029"
"7000000000300";7852;5825;3926;3694;0;0;2261;0;0;0;1433;0;0;0;"70";"30";"7030"
"7000000000310";7852;5902;4534;4241;0;0;0;2191;0;0;0;2050;0;0;"70";"31";"7031"
"7000000000320";7852;6699;5131;4859;0;0;0;2692;0;0;2167;0;0;0;"70";"32";"7032"
"7100000000010";7852;8430;5770;5534;0;0;3031;0;0;0;0;2503;0;0;"71";"01";"7101"
"7100000000070";7852;14143;9255;8823;0;0;4733;0;0;0;0;4090;0;0;"71";"07";"7107"
"7100000000120";7852;6428;4493;4217;1838;0;0;0;0;2379;0;0;0;0;"71";"12";"7112"
"7100000000160";7852;4565;3347;3309;0;0;1694;0;0;0;1615;0;0;0;"71";"16";"7116"
"7100000000180";7852;3820;2964;2889;0;0;1085;0;0;1804;0;0;0;0;"71";"18";"7118"
"7100000000240";7852;3575;2517;2428;0;0;0;0;1217;0;1211;0;0;0;"71";"24";"7124"
"7100000000270";7852;9322;5481;5271;0;0;2609;0;0;0;2662;0;0;0;"71";"27";"7127"
"7100000000280";7852;5095;3360;3112;0;0;0;0;1919;0;1193;0;0;0;"71";"28";"7128"
"7100000000460";7852;4030;2806;2726;0;0;0;0;1383;1343;0;0;0;0;"71";"46";"7146"
"7100000000470";7852;5685;4012;3888;0;0;1912;0;0;0;0;1976;0;0;"71";"47";"7147"
"7100000000530";7852;11740;6903;6607;0;0;3348;0;0;0;3259;0;0;0;"71";"53";"7153"
"7100000000570";7852;14038;9284;8981;0;0;4297;0;0;0;4684;0;0;0;"71";"57";"7157"
"7200000000020";7852;5810;4534;4406;0;0;2007;0;0;0;2399;0;0;0;"72";"02";"7202"
"7200000000060";7852;5697;4408;4265;0;0;0;0;1836;2429;0;0;0;0;"72";"06";"7206"
"7200000000080";7852;6114;4763;4590;0;0;0;0;2024;2566;0;0;0;0;"72";"08";"7208"
"7200000000180";7852;8526;6213;6024;0;0;0;0;3011;0;3013;0;0;0;"72";"18";"7218"
"7200000000280";7852;8297;4730;3737;0;0;0;0;0;0;0;3737;0;0;"72";"28";"7228"
"7200000000340";7852;18109;11553;11209;0;0;4942;0;0;0;6267;0;0;0;"72";"34";"7234"
"7200000000370";7852;16024;10722;10243;0;0;5074;0;0;0;0;5169;0;0;"72";"37";"7237"
"7200000000400";7852;12445;7773;7432;4032;0;0;0;0;0;3400;0;0;0;"72";"40";"7240"
"7300000000030";7852;9318;5355;5135;0;0;1459;0;0;0;0;3676;0;0;"73";"03";"7303"
"7300000000090";7852;6066;3591;3486;0;0;0;0;1727;0;0;1759;0;0;"73";"09";"7309"
"7300000000110";7852;4959;3398;3300;1397;0;0;0;0;0;1903;0;0;0;"73";"11";"7311"
"7300000000120";7852;2806;2234;2183;0;0;1250;0;0;0;0;933;0;0;"73";"12";"7312"
"7300000000130";7852;3172;2400;2340;1113;0;0;0;0;0;1227;0;0;0;"73";"13";"7313"
"7300000000150";7852;4203;2669;2558;0;0;950;0;0;0;0;1608;0;0;"73";"15";"7315"
"7300000000210";7852;5169;3796;3723;1970;0;0;0;0;0;0;1753;0;0;"73";"21";"7321"
"7300000000260";7852;4666;3094;3036;0;0;1640;0;0;0;0;1396;0;0;"73";"26";"7326"
"7300000000300";7852;9816;6608;6466;2964;0;0;0;0;0;3502;0;0;0;"73";"30";"7330"
"7300000000310";7852;9680;5741;5587;0;0;2704;0;0;0;2883;0;0;0;"73";"31";"7331"
"7300000000320";7852;7782;4816;4647;0;0;0;0;2023;0;0;2624;0;0;"73";"32";"7332"
"7300000000350";7852;7173;4565;4447;0;0;0;0;2017;0;0;2430;0;0;"73";"35";"7335"
"7300000000370";7852;6888;4881;4810;0;0;0;0;2718;2092;0;0;0;0;"73";"37";"7337"
"7400000000050";7852;15399;7483;6868;0;0;0;0;0;0;2319;4549;0;0;"74";"05";"7405"
"7400000000100";7852;10613;6299;5960;0;0;0;0;0;0;0;5960;0;0;"74";"10";"7410"
"7400000000140";7852;6859;4511;4370;0;0;0;0;2762;0;1608;0;0;0;"74";"14";"7414"
"7400000000160";7852;6935;4972;4795;0;0;0;0;2539;2256;0;0;0;0;"74";"16";"7416"
"7400000000190";7852;9347;5648;4988;0;0;0;0;0;900;1258;2830;0;0;"74";"19";"7419"
"7400000000200";7852;4685;3238;3126;1431;0;0;0;0;0;0;1695;0;0;"74";"20";"7420"
"7400000000210";7852;12797;8109;7899;0;0;0;0;4620;0;3279;0;0;0;"74";"21";"7421"
"7400000000270";7852;26340;15659;14799;0;0;6503;0;0;8296;0;0;0;0;"74";"27";"7427"
"7400000000290";7852;19579;10001;9614;0;0;3918;0;0;5696;0;0;0;0;"74";"29";"7429"
"7600000000020";7852;5140;3836;3735;0;0;751;0;0;1727;0;1257;0;0;"76";"02";"7602"
"7600000000050";7852;7794;6347;6188;0;0;3022;0;0;3166;0;0;0;0;"76";"05";"7605"
"7600000000130";7852;15777;10324;9936;0;0;4401;0;0;5535;0;0;0;0;"76";"13";"7613"
"7600000000140";7852;13025;9495;8969;3799;0;0;0;0;0;5170;0;0;0;"76";"14";"7614"
"7600000000160";7852;15692;10982;10521;0;0;6140;0;0;0;4381;0;0;0;"76";"16";"7616"
"7600000000200";7852;4979;4076;3988;0;0;0;2183;0;0;0;1805;0;0;"76";"20";"7620"
"7600000000220";7852;3607;3141;3093;0;0;1448;0;0;0;1645;0;0;0;"76";"22";"7622"
"7600000000260";7852;17298;10279;9563;0;0;6182;0;0;3381;0;0;0;0;"76";"26";"7626"
"7600000000280";7852;4068;2274;2204;0;0;795;0;0;0;1409;0;0;0;"76";"28";"7628"
"7600000000300";7852;17060;6417;4261;4261;0;0;0;0;0;0;0;0;0;"76";"30";"7630"
"7600000000330";7852;17794;12275;11996;0;0;6345;0;0;0;0;5651;0;0;"76";"33";"7633"
"7600000000360";7852;16613;9669;9159;4927;0;0;0;0;0;4232;0;0;0;"76";"36";"7636"
"7600000000410";7852;18473;13604;13212;0;0;7121;0;0;0;6091;0;0;0;"76";"41";"7641"
"7600000000460";7852;9592;5284;5071;0;0;2280;0;0;2791;0;0;0;0;"76";"46";"7646"
"7600000000470";7852;11138;6064;5811;0;0;2723;0;0;3088;0;0;0;0;"76";"47";"7647"
"7600000000520";7852;7424;5944;5837;0;0;2729;0;0;3108;0;0;0;0;"76";"52";"7652"
"7600000000590";7852;14741;6869;6519;4051;0;0;0;0;2468;0;0;0;0;"76";"59";"7659"
"7600000000630";7852;12706;8575;8166;5335;0;0;0;0;0;2831;0;0;0;"76";"63";"7663"
"7600000000680";7852;8290;4815;4669;0;0;2011;0;0;2658;0;0;0;0;"76";"68";"7668"
"7600000000690";7852;15233;8404;7914;4831;0;0;0;0;0;3083;0;0;0;"76";"69";"7669"
"7600000000700";7852;14609;8880;8574;0;0;4135;0;0;4439;0;0;0;0;"76";"70";"7670"
"7700000000050";7852;7848;5601;5450;0;0;2322;0;0;0;0;3128;0;0;"77";"05";"7705"
"7700000000120";7852;12938;8855;8543;0;0;2930;0;0;0;4162;0;1451;0;"77";"12";"7712"
"7700000000140";7852;25180;15340;14869;0;0;4838;0;0;0;7959;0;2072;0;"77";"14";"7714"
"7700000000150";7852;8108;5545;5335;0;0;2016;0;0;3319;0;0;0;0;"77";"15";"7715"
"7700000000170";7852;19758;12792;12303;0;0;5603;0;0;0;6700;0;0;0;"77";"17";"7717"
"7700000000190";7852;11907;6759;6514;0;0;1832;0;0;4682;0;0;0;0;"77";"19";"7719"
"7700000000200";7852;18400;12603;11997;0;0;5912;0;0;0;6085;0;0;0;"77";"20";"7720"
"7700000000210";7852;18115;12296;10840;0;0;4382;0;0;0;0;6458;0;0;"77";"21";"7721"
"7700000000220";7852;10153;7092;6846;0;0;0;3815;0;0;3031;0;0;0;"77";"22";"7722"
"7700000000240";7852;16218;10228;9689;0;0;4221;0;0;0;5468;0;0;0;"77";"24";"7724"
"7700000000250";7852;12610;8170;7725;3599;0;0;0;0;0;4126;0;0;0;"77";"25";"7725"
"7700000000270";7852;11277;7239;6873;0;0;2368;0;0;0;4505;0;0;0;"77";"27";"7727"
"7700000000330";7852;17092;10261;9915;0;0;5416;0;0;0;4499;0;0;0;"77";"33";"7733"
"7700000000340";7852;25643;15248;14495;0;0;6924;0;0;0;7571;0;0;0;"77";"34";"7734"
"7700000000350";7852;8844;5429;5160;0;0;2517;0;0;0;2643;0;0;0;"77";"35";"7735"
"7700000000360";7852;17540;6858;3945;0;0;3945;0;0;0;0;0;0;0;"77";"36";"7736"
"7700000000380";7852;10101;6162;5906;3095;0;0;0;0;2811;0;0;0;0;"77";"38";"7738"
"7700000000390";7852;7346;4321;4126;0;0;2286;0;0;0;1840;0;0;0;"77";"39";"7739"
"7700000000400";7852;11023;6888;6581;0;0;4065;0;0;0;2516;0;0;0;"77";"40";"7740"
"7800000000010";7852;17000;9950;9541;0;0;3769;0;0;0;5760;0;12;0;"78";"01";"7801"
"7800000000060";7852;19555;11876;11366;0;0;5789;0;0;0;5577;0;0;0;"78";"06";"7806"
"7800000000070";7852;9919;6193;5928;0;0;1817;0;0;0;0;4100;11;0;"78";"07";"7807"
"7800000000100";7852;18069;11936;11438;0;0;4250;0;0;0;0;7188;0;0;"78";"10";"7810"
"7800000000190";7852;10379;7352;7095;0;0;3244;0;0;3851;0;0;0;0;"78";"19";"7819"
"7800000000230";7852;25768;15445;14784;6495;0;0;0;0;8289;0;0;0;0;"78";"23";"7823"
"7800000000360";7852;23965;13831;13132;5064;0;0;0;0;0;0;8068;0;0;"78";"36";"7836"
"7800000000380";7852;22144;13340;12796;0;0;6093;0;0;6703;0;0;0;0;"78";"38";"7838"
"7800000000390";7852;12555;7269;6994;0;0;2640;0;0;4354;0;0;0;0;"78";"39";"7839"
"7900000000210";7852;16205;10009;9691;0;0;4554;0;0;5137;0;0;0;0;"79";"21";"7921"
"7900000000310";7852;8471;5454;5267;0;0;2194;0;0;0;0;3073;0;0;"79";"31";"7931"
"7900000000330";7852;13193;7667;7480;0;0;4018;0;0;0;3462;0;0;0;"79";"33";"7933"
"8000000000080";7852;8172;4880;4555;2367;0;0;0;0;0;0;2188;0;0;"80";"08";"8008"
"8000000000100";7852;15328;10184;9608;5113;0;0;0;0;0;4495;0;0;0;"80";"10";"8010"
"8000000000110";7852;8386;6780;6353;3492;0;0;0;0;0;2861;0;0;0;"80";"11";"8011"
"8000000000170";7852;5729;4477;4152;0;0;1673;0;0;0;0;2479;0;0;"80";"17";"8017"
"8000000000180";7852;13268;10332;9849;4766;0;0;0;0;5083;0;0;0;0;"80";"18";"8018"
"8000000000210";7852;9726;8024;7750;0;0;3739;0;0;4011;0;0;0;0;"80";"21";"8021"
"8000000000220";7852;9079;7770;7397;3600;0;0;0;0;0;0;3797;0;0;"80";"22";"8022"
"8000000000260";7852;6797;5360;5144;0;0;1714;0;0;2398;0;1032;0;0;"80";"26";"8026"
"8000000000270";7852;8302;5816;5578;0;0;2228;0;0;0;3350;0;0;0;"80";"27";"8027"
"8000000000300";7852;5626;4833;4722;0;0;2195;0;0;0;0;2527;0;0;"80";"30";"8030"
"8000000000360";7852;5786;4706;4509;2630;0;0;0;0;1879;0;0;0;0;"80";"36";"8036"
"8000000000380";7852;8657;7339;7156;0;0;3673;0;0;0;3483;0;0;0;"80";"38";"8038"
"8000000000390";7852;9082;6514;6189;0;0;2331;0;0;0;3858;0;0;0;"80";"39";"8039"
"8000000000410";7852;7300;5672;5406;0;0;2250;0;0;3156;0;0;0;0;"80";"41";"8041"
"8000000000420";7852;14416;9472;9132;0;0;3850;0;0;5282;0;0;0;0;"80";"42";"8042"
"8000000000440";7852;12677;7584;7219;0;0;2968;0;0;0;4251;0;0;0;"80";"44";"8044"
"8000000000450";7852;8863;5170;4795;0;0;2462;0;0;2333;0;0;0;0;"80";"45";"8045"
"8000000000460";7852;9104;7534;6825;3203;0;0;0;0;3622;0;0;0;0;"80";"46";"8046"
"8100000000020";7852;12643;8960;8537;0;0;3608;0;0;4929;0;0;0;0;"81";"02";"8102"
"8100000000070";7852;3066;2560;2455;0;0;1300;0;0;0;0;1155;0;0;"81";"07";"8107"
"8100000000130";7852;11514;9502;9087;0;0;4365;0;0;0;4722;0;0;0;"81";"13";"8113"
"8100000000140";7852;7156;5555;5283;0;0;2827;0;0;0;0;2456;0;0;"81";"14";"8114"
"8100000000180";7852;3277;2451;2282;0;0;886;1396;0;0;0;0;0;0;"81";"18";"8118"
"8100000000190";7852;11008;8542;8255;0;0;0;4584;0;0;3671;0;0;0;"81";"19";"8119"
"8100000000260";7852;5921;5279;5161;0;0;2692;0;0;0;0;2469;0;0;"81";"26";"8126"
"8100000000290";7852;2840;2305;2237;0;0;1224;0;0;0;0;1013;0;0;"81";"29";"8129"
"8100000000300";7852;2004;1656;1613;0;0;767;0;0;0;0;846;0;0;"81";"30";"8130"
"8100000000320";7852;2433;2107;2029;0;0;1119;0;0;0;910;0;0;0;"81";"32";"8132"
"8100000000370";7852;8874;5334;3339;0;0;3339;0;0;0;0;0;0;0;"81";"37";"8137"
"8100000000380";7852;15718;11091;10539;0;0;4473;0;0;0;6066;0;0;0;"81";"38";"8138"
"8100000000420";7852;8975;6634;6364;0;0;2736;0;0;0;0;3628;0;0;"81";"42";"8142"
"8100000000430";7852;7880;5682;5283;0;0;3045;0;0;0;2238;0;0;0;"81";"43";"8143"
"8200000000020";7852;5161;4216;4052;0;0;2089;0;0;0;1963;0;0;0;"82";"02";"8202"
"8200000000040";7852;4648;3391;3217;0;0;1434;0;0;1783;0;0;0;0;"82";"04";"8204"
"8200000000070";7852;7030;5044;4547;0;0;0;2579;0;1968;0;0;0;0;"82";"07";"8207"
"8200000000090";7852;4205;3273;3128;0;0;0;0;1635;1493;0;0;0;0;"82";"09";"8209"
"8200000000130";7852;2223;1602;1461;0;0;0;867;0;0;0;594;0;0;"82";"13";"8213"
"8200000000150";7852;9932;7033;6691;0;0;2954;0;0;3737;0;0;0;0;"82";"15";"8215"
"8200000000200";7852;4519;3479;3289;0;0;1520;0;0;1769;0;0;0;0;"82";"20";"8220"
"8200000000220";7852;6734;5115;4874;0;0;0;2918;0;1956;0;0;0;0;"82";"22";"8222"
"8200000000260";7852;5470;3895;3711;0;0;0;2003;0;0;1708;0;0;0;"82";"26";"8226"
"8300000000040";7852;5902;4956;4851;2322;0;0;0;0;2529;0;0;0;0;"83";"04";"8304"
"8300000000050";7852;11370;8136;7873;2354;0;0;0;0;0;0;4328;1191;0;"83";"05";"8305"
"8300000000060";7852;3741;2917;2829;0;0;1515;0;0;0;1314;0;0;0;"83";"06";"8306"
"8300000000150";7852;28804;20449;19912;0;0;7349;0;0;0;9393;0;3170;0;"83";"15";"8315"
"8300000000160";7852;8184;6807;6590;0;0;3781;0;0;0;2809;0;0;0;"83";"16";"8316"
"8300000000170";7852;9073;7133;6858;0;0;4013;0;0;2845;0;0;0;0;"83";"17";"8317"
"8300000000180";7852;23274;15658;15307;0;0;5315;0;0;6676;0;0;3316;0;"83";"18";"8318"
"8300000000210";7852;9754;7659;7429;0;0;3461;0;0;0;3243;0;725;0;"83";"21";"8321"
"8300000000220";7852;12658;9225;9052;0;0;3034;0;0;4926;0;0;1092;0;"83";"22";"8322"
"8300000000240";7852;26249;18329;17693;8844;0;0;0;0;8849;0;0;0;0;"83";"24";"8324"
"8300000000260";7852;2394;1929;1885;0;0;602;0;0;0;621;662;0;0;"83";"26";"8326"
"8300000000280";7852;16927;10359;10026;3167;0;0;0;0;3991;0;0;2868;0;"83";"28";"8328"
"8300000000310";7852;7857;4009;3702;0;0;0;0;0;2299;0;0;1403;0;"83";"31";"8331"
"8300000000350";7852;9866;5949;5768;0;0;1607;0;0;2794;0;0;1367;0;"83";"35";"8335"
"8300000000370";7852;10999;8466;8248;0;0;4238;0;0;0;0;4010;0;0;"83";"37";"8337"
"8300000000390";7852;19495;12649;12275;0;0;2861;0;0;0;6743;0;2671;0;"83";"39";"8339"
"8300000000400";7852;19133;11777;10141;0;0;0;0;0;0;0;5835;4306;0;"83";"40";"8340"
"8300000000410";7852;33016;22667;21927;7393;0;0;0;0;0;9040;0;5494;0;"83";"41";"8341"
"8400000000010";7852;13506;9560;9001;0;0;5142;0;0;0;0;0;3859;0;"84";"01";"8401"
"8400000000030";7852;15224;9566;8874;0;0;5212;0;0;0;0;0;3662;0;"84";"03";"8403"
"8400000000040";7852;3220;2829;2707;1517;0;0;0;0;0;1190;0;0;0;"84";"04";"8404"
"8400000000050";7852;20167;15496;14828;6918;0;0;0;0;0;7910;0;0;0;"84";"05";"8405"
"8400000000070";7852;3085;2301;2209;0;0;1402;0;0;807;0;0;0;0;"84";"07";"8407"
"8400000000080";7852;8911;6910;6698;0;0;3804;0;0;0;2818;0;76;0;"84";"08";"8408"
"8400000000090";7852;16189;10818;10284;0;0;3848;0;0;6264;0;0;172;0;"84";"09";"8409"
"8400000000130";7852;19105;15042;14522;0;0;7811;0;0;0;0;6711;0;0;"84";"13";"8413"
"8400000000140";7852;2911;2470;2368;0;0;1328;0;0;0;1040;0;0;0;"84";"14";"8414"
"8400000000150";7852;4977;4206;4097;0;0;1085;0;0;0;0;3012;0;0;"84";"15";"8415"
"8400000000160";7852;15610;10515;9971;0;0;3208;0;0;0;4948;0;1815;0;"84";"16";"8416"
"8400000000230";7852;18789;12568;11811;0;0;5628;0;0;0;6179;0;4;0;"84";"23";"8423"
"8500000000050";7852;11994;8114;7700;0;0;0;0;0;4124;0;3576;0;0;"85";"05";"8505"
"8500000000080";7852;14608;9572;9109;0;0;0;0;0;0;4572;4537;0;0;"85";"08";"8508"
"8500000000090";7852;6246;4998;4887;0;0;0;0;2275;2612;0;0;0;0;"85";"09";"8509"
"8500000000100";7852;3687;2541;2485;0;0;0;0;292;891;0;1302;0;0;"85";"10";"8510"
"8500000000230";7852;18234;13146;12814;0;0;5826;0;0;6988;0;0;0;0;"85";"23";"8523"
"8500000000240";7852;26763;17906;17261;0;0;0;7375;0;0;9886;0;0;0;"85";"24";"8524"
"8600000000050";7852;7272;5546;5406;0;0;2951;0;0;0;2455;0;0;0;"86";"05";"8605"
"8600000000100";7852;3574;2761;2667;0;0;1173;0;0;0;0;1494;0;0;"86";"10";"8610"
"8600000000130";7852;7946;5763;5544;0;0;0;0;2401;3143;0;0;0;0;"86";"13";"8613"
"8600000000140";7852;6585;4935;4725;2123;0;0;0;0;0;0;2602;0;0;"86";"14";"8614"
"8600000000150";7852;4864;3886;3788;0;0;1945;0;0;0;1843;0;0;0;"86";"15";"8615"
"8600000000190";7852;8792;6606;6382;0;0;3321;0;0;3061;0;0;0;0;"86";"19";"8619"
"8600000000300";7852;8815;6245;5971;0;0;2073;0;0;0;3898;0;0;0;"86";"30";"8630"
"8600000000320";7852;10433;4670;3016;3016;0;0;0;0;0;0;0;0;0;"86";"32";"8632"
"8600000000380";7852;9909;6583;6250;0;0;3546;0;0;2704;0;0;0;0;"86";"38";"8638"
"8700000000010";7852;11279;8192;7643;0;0;4533;0;0;0;3110;0;0;0;"87";"01";"8701"
"8700000000020";7852;9564;6940;6382;0;0;3602;0;0;0;2780;0;0;0;"87";"02";"8702"
"8700000000030";7852;6149;4960;4742;2277;0;0;0;0;0;0;2465;0;0;"87";"03";"8703"
"8700000000070";7852;3958;3176;3031;0;0;1555;0;0;0;1476;0;0;0;"87";"07";"8707"
"8700000000090";7852;6203;4623;4330;2301;1227;0;0;0;0;802;0;0;0;"87";"09";"8709"
"8700000000120";7852;5603;3564;3391;0;0;1757;0;0;0;1634;0;0;0;"87";"12";"8712"
"8700000000140";7852;5699;3292;2943;0;0;1813;0;0;0;1130;0;0;0;"87";"14";"8714"
"8700000000150";7852;3911;2907;2805;1842;0;0;0;0;0;963;0;0;0;"87";"15";"8715"
"8700000000180";7852;5657;4110;3764;0;0;2373;0;0;0;1391;0;0;0;"87";"18";"8718"
"8700000000240";7852;7850;5739;5438;3267;0;0;0;0;0;2171;0;0;0;"87";"24";"8724"
"8700000000250";7852;3500;2817;2717;0;0;537;0;815;0;0;1365;0;0;"87";"25";"8725"
"8700000000260";7852;7920;5704;5160;0;0;3530;0;0;0;1630;0;0;0;"87";"26";"8726"
"8700000000300";7852;9659;6075;5785;0;0;2231;0;0;0;3554;0;0;0;"87";"30";"8730"
"8700000000310";7852;7944;5249;4832;0;0;2850;0;0;0;1982;0;0;0;"87";"31";"8731"
"8700000000330";7852;6228;4458;4211;0;0;2163;0;0;2048;0;0;0;0;"87";"33";"8733"
"8700000000350";7852;8616;5622;5199;0;0;3470;0;0;0;1729;0;0;0;"87";"35";"8735"
"8700000000370";7852;11885;8542;7949;0;0;4404;0;0;0;3545;0;0;0;"87";"37";"8737"
"8700000000400";7852;6763;4589;4360;0;0;2336;0;0;2024;0;0;0;0;"87";"40";"8740"
"8700000000420";7852;5641;3379;3093;0;0;1848;0;0;1245;0;0;0;0;"87";"42";"8742"
"8800000000020";7852;1797;1478;1419;0;0;0;0;421;0;0;998;0;0;"88";"02";"8802"
"8800000000060";7852;13345;9290;8889;4763;0;0;0;0;0;0;4126;0;0;"88";"06";"8806"
"8800000000120";7852;18027;10978;10365;0;0;4450;0;0;5915;0;0;0;0;"88";"12";"8812"
