"CodeCanton";"Inscrits";"Votants";"Exprimés";"PC";"EXG";"SOC";"RDG";"DVG";"UDF";"RPR";"DVD";"FN";"ECO";"CodeDpt"
"0102";8207;5569;5450;496;0;0;0;924;0;0;4030;0;0;"01"
"0103";9109;5730;5625;1549;0;990;0;0;0;2324;0;762;0;"01"
"0104";9175;6660;6535;344;0;2096;0;0;3471;0;0;624;0;"01"
"0110";9532;6293;6154;180;0;2966;0;67;801;721;408;1011;0;"01"
"0111";4395;2947;2862;122;0;0;0;888;1852;0;0;0;0;"01"
"0113";9014;5053;4956;168;0;1011;0;0;2480;826;0;0;471;"01"
"0115";4604;3132;3046;307;0;484;0;0;0;1615;640;0;0;"01"
"0118";3443;2393;2338;127;0;0;1007;0;0;0;1204;0;0;"01"
"0120";8006;5361;5237;368;0;0;1222;0;1690;541;610;806;0;"01"
"0122";6110;3999;3925;204;0;637;0;0;1038;1247;409;390;0;"01"
"0124";4187;2792;2720;113;0;830;0;0;1500;0;0;277;0;"01"
"0125";6518;4334;4214;471;0;0;0;1203;0;2540;0;0;0;"01"
"0127";6358;4101;3953;258;0;605;0;0;0;1720;1370;0;0;"01"
"0129";4501;3019;2961;219;0;615;0;0;2127;0;0;0;0;"01"
"0131";3612;2247;2194;160;0;848;0;350;599;0;237;0;0;"01"
"0132";6892;4295;4149;168;0;695;0;0;0;0;2722;564;0;"01"
"0134";7671;4768;4646;224;0;1362;0;0;1144;1217;0;699;0;"01"
"0135";4330;3098;3048;146;0;0;0;1099;0;1321;0;261;221;"01"
"0136";2760;1969;1920;881;0;227;0;0;400;412;0;0;0;"01"
"0139";6394;3821;3738;212;63;1096;0;0;0;0;2014;353;0;"01"
"0140";9439;5890;5776;384;0;1308;0;0;0;0;3010;821;253;"01"
"0143";8074;4902;4796;163;0;832;0;1574;569;1365;0;293;0;"01"
"0201";6790;5034;4888;1331;0;701;0;0;0;0;2540;316;0;"02"
"0203";11147;8901;8547;3639;0;883;0;0;3440;0;0;585;0;"02"
"0204";6970;5092;4934;496;0;748;0;0;3274;0;0;416;0;"02"
"0205";6565;5033;4723;343;0;705;0;0;0;3292;0;383;0;"02"
"0208";17451;11328;11024;2149;0;1405;0;2327;3020;1249;0;874;0;"02"
"0209";16741;10838;10344;1947;543;1635;0;0;5151;0;0;1068;0;"02"
"0212";3822;3023;2949;375;0;1152;0;0;0;990;0;432;0;"02"
"0215";5931;4493;4330;1451;0;806;0;0;0;0;1625;448;0;"02"
"0218";9782;6613;6376;1075;0;1845;0;0;1400;1616;0;440;0;"02"
"0219";5643;4574;4470;432;0;1447;0;0;0;0;2402;189;0;"02"
"0221";5699;4199;4115;314;105;1491;0;0;0;2008;0;197;0;"02"
"0223";5219;3982;3813;152;150;1100;0;0;0;1070;1155;186;0;"02"
"0225";6559;5186;5003;922;0;1389;0;0;2415;0;0;277;0;"02"
"0227";3567;2840;2712;336;0;443;0;0;0;1754;0;179;0;"02"
"0228";13954;8896;8510;1705;455;1547;0;0;0;1744;2051;1008;0;"02"
"0230";7236;5095;4807;559;0;908;0;0;2750;0;0;590;0;"02"
"0232";6228;4700;4598;403;0;2296;0;0;113;521;941;324;0;"02"
"0233";6477;5018;4838;1246;0;745;0;0;390;1744;337;376;0;"02"
"0234";6249;5068;4900;241;0;2377;0;0;0;0;2025;257;0;"02"
"0235";6682;5113;5022;306;0;3005;0;0;0;1324;0;387;0;"02"
"0239";16605;10919;10478;1528;0;2275;0;0;653;3419;1573;1030;0;"02"
"0301";5488;4214;4108;2125;0;383;0;0;0;0;1600;0;0;"03"
"0302";5415;4260;4151;1726;0;365;0;0;0;0;2060;0;0;"03"
"0303";4235;3171;3071;668;0;471;0;191;1520;0;0;221;0;"03"
"0306";9501;6384;6060;1775;0;1182;0;678;0;1906;0;519;0;"03"
"0307";7316;5407;5266;575;0;2361;0;0;2330;0;0;0;0;"03"
"0310";13183;9027;8711;1074;0;0;2921;0;0;3282;0;870;564;"03"
"0312";7558;5944;5841;1752;0;1418;0;0;0;0;2671;0;0;"03"
"0314";4203;3308;3243;311;0;1365;0;225;1230;0;0;112;0;"03"
"0317";4418;3084;2830;506;0;0;0;0;0;0;2324;0;0;"03"
"0318";4474;2986;2899;313;0;0;0;0;0;0;2500;86;0;"03"
"0319";4168;3292;3146;1659;0;0;0;0;0;0;1487;0;0;"03"
"0321";11303;7166;6752;2188;0;1803;0;0;0;0;2216;545;0;"03"
"0324";10256;6765;6523;924;0;1612;0;0;0;0;3485;502;0;"03"
"0327";5138;3640;3523;1025;92;676;0;0;1730;0;0;0;0;"03"
"0330";10110;5793;5612;435;0;1029;0;0;3300;0;0;848;0;"03"
"0333";11953;7890;7642;1216;170;2353;0;0;0;1201;2287;415;0;"03"
"0334";8789;5933;5614;2269;100;1218;0;340;965;0;440;282;0;"03"
"0335";9424;6722;6425;1632;0;995;1046;0;2175;0;0;577;0;"03"
"0402";1595;1242;1210;168;0;216;0;0;216;0;610;0;0;"04"
"0403";2017;1600;1573;201;0;440;0;294;317;0;271;50;0;"04"
"0404";4035;2717;2632;116;0;617;0;103;679;0;1117;0;0;"04"
"0405";866;752;746;264;0;19;0;147;51;69;196;0;0;"04"
"0406";1502;1063;1031;92;0;470;0;0;0;0;469;0;0;"04"
"0410";7190;5341;5154;612;191;1061;572;0;0;2718;0;0;0;"04"
"0411";1232;962;950;67;0;593;0;55;11;185;0;39;0;"04"
"0413";7533;4981;4839;551;194;0;1670;0;0;1643;0;781;0;"04"
"0415";1130;889;871;364;0;143;0;0;85;279;0;0;0;"04"
"0418";791;638;623;58;0;226;0;0;0;0;339;0;0;"04"
"0420";2276;1689;1657;451;0;432;0;0;634;0;0;140;0;"04"
"0421";3206;2420;2329;487;0;652;0;0;1190;0;0;0;0;"04"
"0422";1016;890;861;96;0;115;0;222;428;0;0;0;0;"04"
"0429";3214;2607;2544;259;261;840;0;0;1184;0;0;0;0;"04"
"0430";7137;5413;5173;738;0;1786;0;0;938;1711;0;0;0;"04"
"0432";4734;3373;3210;1145;0;545;0;0;1004;0;0;516;0;"04"
"0501";1585;1160;1099;138;0;345;0;0;0;616;0;0;0;"05"
"0502";3740;2691;2625;336;0;305;0;0;910;345;729;0;0;"05"
"0505";2138;1832;1767;49;0;689;0;0;701;281;0;47;0;"05"
"0506";2836;1811;1729;127;0;393;0;27;0;633;397;152;0;"05"
"0507";2596;2055;2011;179;0;0;982;0;850;0;0;0;0;"05"
"0513";2422;1716;1662;74;0;741;0;0;447;321;0;79;0;"05"
"0517";945;781;752;36;0;513;0;0;203;0;0;0;0;"05"
"0518";4927;3746;3672;107;0;1279;0;0;1044;1126;0;116;0;"05"
"0520";1837;1466;1442;70;0;729;0;0;360;283;0;0;0;"05"
"0521";1089;897;868;126;0;278;0;0;464;0;0;0;0;"05"
"0522";1921;1566;1536;142;0;613;0;0;440;341;0;0;0;"05"
"0523";2811;2113;1990;209;0;335;0;0;1446;0;0;0;0;"05"
"0524";3300;2577;2470;276;0;1421;0;0;633;0;0;140;0;"05"
"0526";4398;2686;2564;170;0;588;0;0;1551;0;0;255;0;"05"
"0529";4372;2689;2580;198;38;762;0;12;1355;0;0;215;0;"05"
"0605";16148;10997;10792;804;138;1619;0;0;0;5455;0;2322;454;"06"
"0608";1535;1225;1211;72;0;464;0;0;0;0;613;62;0;"06"
"0609";5695;4160;4046;1698;0;329;0;0;0;251;1249;519;0;"06"
"0610";12409;8857;8636;1843;0;989;0;296;3182;1093;50;1183;0;"06"
"0611";3305;2458;2392;294;0;237;0;0;0;0;1708;153;0;"06"
"0612";9060;7085;6795;1155;0;1057;0;0;0;0;3364;1219;0;"06"
"0616";20227;12660;12296;2141;0;2612;0;0;5121;0;0;2422;0;"06"
"0618";2398;1910;1862;835;0;585;0;0;332;0;0;110;0;"06"
"0619";2892;2498;2460;887;0;134;0;0;0;0;1353;86;0;"06"
"0620";2847;2295;2254;717;0;155;0;0;0;1241;0;141;0;"06"
"0623";1549;1276;1255;62;0;100;0;181;0;149;738;25;0;"06"
"0625";8521;5831;5723;378;0;813;0;0;2516;0;457;1116;443;"06"
"0627";2168;1724;1690;126;0;429;0;0;650;448;0;37;0;"06"
"0629";2170;1730;1709;292;0;141;0;0;154;0;1053;69;0;"06"
"0630";16634;11177;10981;969;0;1321;0;204;0;2971;3663;1853;0;"06"
"0632";21568;13351;12922;1092;0;2666;0;0;0;8953;0;211;0;"06"
"0635";20214;13403;13055;1612;316;1899;0;0;0;959;5076;3193;0;"06"
"0636";19195;12944;12522;1056;297;1789;0;328;2711;1700;1638;3003;0;"06"
"0637";14046;8841;8424;685;0;1689;0;0;0;0;6050;0;0;"06"
"0638";16705;10540;10359;652;0;1843;0;0;1329;0;4205;2330;0;"06"
"0640";16816;10107;9844;591;0;1698;0;0;2572;4983;0;0;0;"06"
"0641";19330;11949;11600;1367;0;2508;0;0;5006;0;0;2719;0;"06"
"0642";13139;8427;8193;1669;0;1139;0;0;678;0;3520;1187;0;"06"
"0644";15864;9178;8875;934;423;1862;0;0;2961;0;0;2695;0;"06"
"0647";17660;10852;10633;681;0;1483;0;0;3844;1618;274;2733;0;"06"
"0648";14475;9231;9066;615;0;1164;0;0;0;0;4904;2383;0;"06"
"0649";20782;13317;12973;865;0;2001;0;0;2907;3199;0;4001;0;"06"
"0650";6452;4906;4829;1242;338;1393;0;0;648;548;0;660;0;"06"
"0651";13503;8751;8473;1098;0;1165;0;0;2768;1771;0;1671;0;"06"
"0701";11440;7434;7091;707;158;1882;0;0;2070;1759;0;515;0;"07"
"0702";2591;1965;1908;261;0;850;0;0;0;0;797;0;0;"07"
"0706";5656;4015;3828;402;0;0;0;1018;0;0;2408;0;0;"07"
"0709";6279;4427;4298;330;0;1646;0;0;0;0;2025;297;0;"07"
"0710";5569;4096;4020;294;0;933;0;0;2206;0;423;164;0;"07"
"0712";2058;1591;1562;59;0;43;0;574;0;665;164;57;0;"07"
"0713";11288;7759;7548;875;0;2306;0;0;3876;0;0;491;0;"07"
"0716";1086;690;577;71;0;0;0;0;0;506;0;0;0;"07"
"0717";3137;2214;2180;168;0;308;0;0;1606;0;0;98;0;"07"
"0718";3505;2584;2499;219;0;0;0;987;1293;0;0;0;0;"07"
"0720";3087;2289;2194;423;0;748;0;0;0;1023;0;0;0;"07"
"0725";924;680;624;221;0;0;0;0;0;0;403;0;0;"07"
"0727";6293;4586;4446;1414;0;431;0;0;0;0;2601;0;0;"07"
"0730";9132;6519;6346;927;0;1957;0;0;0;0;2873;589;0;"07"
"0731";8866;6049;5825;830;0;2198;0;0;1342;985;0;470;0;"07"
"0732";9890;6586;6210;520;0;1619;0;0;0;3467;0;604;0;"07"
"0810";4835;3678;3589;368;0;918;0;16;323;1080;639;245;0;"08"
"0813";2904;1982;1864;94;0;487;0;0;1283;0;0;0;0;"08"
"0814";1679;1278;1139;114;0;0;0;0;0;1025;0;0;0;"08"
"0816";9473;6304;6050;2805;0;703;0;0;0;1838;0;704;0;"08"
"0817";2272;1689;1571;39;0;284;0;0;642;0;606;0;0;"08"
"0819";3383;2389;2308;203;0;377;0;0;1728;0;0;0;0;"08"
"0820";1586;1272;1243;31;0;114;0;0;529;459;0;110;0;"08"
"0821";3041;2439;2339;151;246;510;0;0;617;0;815;0;0;"08"
"0822";4413;3264;3179;223;0;1074;0;0;414;1376;92;0;0;"08"
"0823";9585;5957;5669;470;0;1795;0;0;0;0;2953;451;0;"08"
"0825";3543;2712;2647;99;0;1100;0;0;884;0;0;564;0;"08"
"0826";7413;4404;4226;351;0;1268;0;0;630;1535;0;442;0;"08"
"0827";9210;5872;5586;694;198;1517;0;0;0;0;2714;463;0;"08"
"0828";2849;2172;2101;167;0;590;0;0;0;1117;0;227;0;"08"
"0829";2927;2096;2025;172;0;1020;0;0;0;623;0;210;0;"08"
"0830";1090;904;885;22;0;73;0;0;339;235;216;0;0;"08"
"0831";4750;3684;3560;203;0;1113;0;211;0;0;1766;267;0;"08"
"0834";6131;4377;4249;875;0;1869;0;0;0;1100;0;405;0;"08"
"0906";4205;3127;3027;564;0;1086;0;119;0;392;714;152;0;"09"
"0907";11045;7466;7052;1383;0;2469;0;0;2532;0;0;668;0;"09"
"0908";3672;2584;2498;385;0;1396;0;0;249;0;468;0;0;"09"
"0911";3237;2105;2030;213;0;1156;0;0;545;0;0;116;0;"09"
"0912";7499;5138;4970;1454;0;1204;0;0;0;0;1859;453;0;"09"
"0913";710;644;636;16;0;329;291;0;0;0;0;0;0;"09"
"0914";1889;1477;1454;98;0;1173;0;24;0;159;0;0;0;"09"
"0915";9046;6405;6168;558;0;2617;0;0;1712;1009;0;272;0;"09"
"0918";6738;4365;4202;656;0;1406;0;0;631;1275;0;234;0;"09"
"0920";1698;1124;984;227;0;692;0;0;0;0;0;0;65;"09"
"0921";6541;4522;4373;528;65;1826;0;689;0;1168;0;0;97;"09"
"0922";7568;5156;4983;1229;0;1575;0;0;0;1669;0;510;0;"09"
"1002";6236;4304;4063;279;0;624;0;0;0;1238;1922;0;0;"10"
"1005";6130;4256;4134;419;0;864;0;0;1505;1012;0;334;0;"10"
"1006";5765;4278;4117;1674;0;411;0;0;1912;0;120;0;0;"10"
"1009";3947;2677;2466;487;0;0;0;0;0;0;1979;0;0;"10"
"1011";3559;2503;2423;157;0;922;0;0;0;0;1156;188;0;"10"
"1013";4341;3115;3014;211;0;439;0;0;2020;0;0;344;0;"10"
"1015";2905;2205;2146;148;0;688;0;0;766;0;544;0;0;"10"
"1016";6232;4348;4180;770;0;390;0;0;0;0;2466;554;0;"10"
"1018";2745;1997;1775;203;0;0;0;0;0;0;1572;0;0;"10"
"1020";6686;4485;4323;1083;0;814;0;0;1933;0;0;493;0;"10"
"1021";2081;1520;1442;65;0;138;0;461;0;0;448;330;0;"10"
"1023";9334;5501;5320;505;0;1282;0;0;0;2896;0;637;0;"10"
"1024";8657;4507;4427;349;0;763;0;0;0;2554;0;761;0;"10"
"1026";2233;1686;1652;202;0;699;0;0;0;0;650;101;0;"10"
"1027";8490;5458;5248;2402;0;764;0;0;0;1585;0;497;0;"10"
"1030";6259;3265;3177;302;0;723;80;0;1633;0;0;439;0;"10"
"1032";9435;5587;5461;615;41;1563;0;0;0;2651;0;591;0;"10"
"1033";7205;3843;3721;557;0;834;0;0;1180;791;0;359;0;"10"
"1101";3736;2792;2704;319;0;1548;0;0;635;0;0;202;0;"11"
"1102";5007;4154;4004;355;0;1910;0;0;0;0;1513;226;0;"11"
"1103";1892;1478;1451;154;0;704;0;0;0;567;0;26;0;"11"
"1105";1820;1532;1495;50;0;477;0;78;0;833;0;57;0;"11"
"1107";9887;7065;6785;1387;0;2290;0;233;255;1880;0;533;207;"11"
"1109";6007;4733;4573;296;0;2030;0;0;255;1663;0;329;0;"11"
"1111";3052;2387;2290;285;0;1318;0;0;0;548;0;139;0;"11"
"1113";3171;2436;2382;263;0;1436;0;0;0;461;0;100;122;"11"
"1114";11297;8693;8326;3004;188;3097;0;0;0;1347;0;690;0;"11"
"1115";3132;2415;2316;283;0;1473;0;0;401;0;0;159;0;"11"
"1118";2679;2117;2040;368;0;960;0;0;0;0;639;73;0;"11"
"1119";12684;9747;9313;1793;0;3861;0;0;0;3075;0;584;0;"11"
"1121";2105;1622;1553;214;0;840;0;0;0;420;0;79;0;"11"
"1124";11235;7570;7251;946;232;1781;0;0;0;0;3252;1040;0;"11"
"1125";9527;6980;6661;1252;68;2645;0;0;416;1336;0;494;450;"11"
"1129";1491;1279;1236;42;0;657;0;0;487;0;0;50;0;"11"
"1131";1785;1402;1332;0;0;534;0;555;0;207;0;36;0;"11"
"1202";2203;1714;1574;42;0;409;0;0;1123;0;0;0;0;"12"
"1203";4004;2992;2867;71;0;1165;0;0;1631;0;0;0;0;"12"
"1205";1674;1382;1360;136;0;156;0;0;0;0;607;0;461;"12"
"1211";2665;1913;1745;57;0;409;0;0;0;0;1279;0;0;"12"
"1213";2775;2187;2148;21;0;73;0;436;645;0;973;0;0;"12"
"1214";2129;1773;1757;8;0;290;0;0;0;402;1057;0;0;"12"
"1215";3344;2747;2689;51;0;280;0;0;0;0;2358;0;0;"12"
"1216";6235;4730;4588;140;0;787;0;0;0;0;3661;0;0;"12"
"1218";5660;4324;4058;247;0;1196;0;0;2615;0;0;0;0;"12"
"1219";3014;2216;2109;68;0;258;0;0;0;0;1783;0;0;"12"
"1220";3766;2874;2747;91;0;685;0;0;1971;0;0;0;0;"12"
"1221";2443;2016;1902;152;0;0;0;0;1012;0;738;0;0;"12"
"1222";5000;4250;4155;76;0;0;0;2245;1834;0;0;0;0;"12"
"1224";4591;3536;3314;225;0;0;0;0;0;0;3089;0;0;"12"
"1228";8819;5879;5611;210;0;1157;206;0;4038;0;0;0;0;"12"
"1229";9478;6966;6528;391;0;1528;0;437;4172;0;0;0;0;"12"
"1230";2291;1683;1542;40;0;249;0;0;1253;0;0;0;0;"12"
"1236";3720;2887;2688;53;0;743;0;0;0;1892;0;0;0;"12"
"1238";2170;1768;1729;58;0;372;0;0;964;0;335;0;0;"12"
"1241";1730;1252;1126;45;0;128;0;0;953;0;0;0;0;"12"
"1242";11164;7837;7385;249;0;0;3786;0;2071;1279;0;0;0;"12"
"1244";11678;7953;7553;692;0;2682;0;473;499;2598;0;609;0;"12"
"1302";27624;16283;15830;1202;232;4587;0;0;3906;1793;346;3681;83;"13"
"1304";15048;10251;9938;3054;0;2746;0;422;0;2316;0;1400;0;"13"
"1306";25493;15823;15391;3803;278;3598;0;0;0;3460;0;3417;835;"13"
"1308";35389;23661;23067;4504;252;3393;0;0;4102;4626;0;5452;738;"13"
"1309";10259;7406;7179;875;0;2872;0;0;1921;0;0;1174;337;"13"
"1312";11391;8585;8364;773;0;1034;0;2156;1879;750;394;1148;230;"13"
"1314";29300;14288;13988;1042;0;2592;0;0;0;5267;43;5044;0;"13"
"1318";19805;10437;10263;906;0;2254;0;0;3977;0;0;2751;375;"13"
"1319";22284;12239;11968;1157;0;2552;0;0;4770;0;333;3156;0;"13"
"1321";15948;8560;8326;1722;89;1801;0;213;1563;0;829;2109;0;"13"
"1322";21618;12056;11747;1378;0;2722;0;0;2310;1467;955;2915;0;"13"
"1323";28485;14898;14583;3040;88;3121;0;0;0;4313;204;3372;445;"13"
"1327";8167;5894;5698;451;0;2944;0;0;0;1189;0;1114;0;"13"
"1328";5994;4358;4183;2172;0;438;0;0;803;0;0;770;0;"13"
"1331";9592;6933;6711;0;0;583;0;2509;2328;0;374;917;0;"13"
"1333";9877;7105;6869;757;213;2146;0;182;0;0;2387;1184;0;"13"
"1334";12392;9313;9113;1042;0;3660;0;0;3169;0;0;1242;0;"13"
"1335";17501;12163;11641;1456;0;3428;0;0;0;4285;0;2472;0;"13"
"1336";43286;28674;27755;4182;0;9784;0;0;0;0;13789;0;0;"13"
"1341";31368;17513;17032;2760;226;4888;0;0;2986;2376;0;3796;0;"13"
"1343";32704;16947;16486;2405;0;4669;0;0;5104;0;0;4308;0;"13"
"1345";14963;7837;7632;1879;131;1192;0;104;0;2030;0;2296;0;"13"
"1346";30084;17077;16776;1423;0;3140;0;0;7395;0;161;4052;605;"13"
"1401";5101;3467;3300;101;0;677;0;0;0;0;2285;237;0;"14"
"1402";6292;4170;4093;127;0;699;0;0;0;0;2996;271;0;"14"
"1403";12943;8229;8013;404;0;1792;0;0;0;0;4901;398;518;"14"
"1404";5452;3747;3595;69;0;366;0;972;1976;0;0;212;0;"14"
"1406";9983;7205;6920;468;0;2086;977;0;2048;1241;100;0;0;"14"
"1407";8285;5991;5762;1010;0;1556;0;0;0;2575;0;621;0;"14"
"1408";10826;6449;6307;172;0;1336;0;0;3789;0;0;609;401;"14"
"1410";3002;2130;2055;108;0;226;0;0;1721;0;0;0;0;"14"
"1411";4094;2944;2817;38;0;471;0;0;2112;0;0;196;0;"14"
"1412";6804;4767;4662;176;0;978;0;0;0;0;3508;0;0;"14"
"1413";9751;6894;6716;266;0;1586;0;0;4023;0;0;398;443;"14"
"1415";9213;6509;6274;1465;0;1058;0;0;3351;0;0;400;0;"14"
"1417";7481;5472;5281;956;0;1129;0;0;0;0;2881;315;0;"14"
"1418";5798;3824;3677;295;0;1048;0;0;0;0;2093;241;0;"14"
"1421";7981;5396;5182;299;0;795;0;0;0;0;4088;0;0;"14"
"1422";7946;5051;4826;603;0;1105;0;525;1958;0;451;184;0;"14"
"1423";4798;3404;3284;109;0;325;0;0;0;0;2850;0;0;"14"
"1427";5751;3925;3808;159;0;555;0;0;1428;0;1278;388;0;"14"
"1439";11431;6283;6128;223;0;1785;0;0;0;0;3728;0;392;"14"
"1440";7792;4304;4165;240;0;1540;0;0;0;1712;78;339;256;"14"
"1441";8221;4216;4018;389;374;1894;0;0;1127;0;0;234;0;"14"
"1446";11538;6633;6430;498;0;2239;0;286;970;1573;0;451;413;"14"
"1449";9824;6313;5778;410;0;1509;0;0;0;3859;0;0;0;"14"
"1502";5811;4006;3850;296;0;1755;0;0;0;1630;0;169;0;"15"
"1504";2634;2066;1984;132;0;510;0;0;0;0;1342;0;0;"15"
"1505";2401;1931;1846;84;0;124;0;0;0;1638;0;0;0;"15"
"1506";3610;2521;2414;176;0;657;0;0;0;1581;0;0;0;"15"
"1509";6342;4773;4618;443;0;1717;0;0;0;2458;0;0;0;"15"
"1510";5921;4674;4559;1424;0;1098;0;0;0;0;2037;0;0;"15"
"1511";4375;3266;3123;287;0;915;0;0;0;0;1921;0;0;"15"
"1512";5689;3957;3861;102;0;1455;0;92;0;0;2212;0;0;"15"
"1518";2590;1886;1810;70;0;656;0;0;0;1084;0;0;0;"15"
"1519";5484;4111;4005;131;0;851;0;0;0;2181;842;0;0;"15"
"1520";6212;4531;4355;259;0;484;0;0;0;0;3612;0;0;"15"
"1521";4611;3641;3528;255;0;1396;0;0;0;0;1877;0;0;"15"
"1522";4153;2744;2610;180;0;526;0;0;0;1904;0;0;0;"15"
"1526";5136;4015;3919;201;0;1010;0;893;417;0;1398;0;0;"15"
"1601";4616;3428;3299;330;0;958;0;0;1821;0;0;190;0;"16"
"1602";7995;4522;4354;291;171;1504;0;53;0;1673;191;471;0;"16"
"1603";9527;5539;5358;629;255;1889;0;0;1974;0;0;611;0;"16"
"1604";2865;2056;1991;98;0;383;0;0;0;0;1403;107;0;"16"
"1605";3108;2378;2283;178;0;491;0;0;0;1521;0;93;0;"16"
"1613";10456;6803;6611;406;0;1848;0;0;0;3927;0;430;0;"16"
"1614";3929;3191;3034;569;51;1033;0;0;0;0;1247;134;0;"16"
"1615";5705;4414;4267;1128;0;1058;0;0;0;0;1900;181;0;"16"
"1616";7123;4543;4348;474;0;0;1467;0;0;1486;641;280;0;"16"
"1617";8815;5791;5628;266;216;1418;0;211;2742;0;515;260;0;"16"
"1619";5732;4281;4053;609;0;566;0;0;2634;0;0;244;0;"16"
"1621";4195;2929;2867;497;0;284;0;0;0;0;1949;137;0;"16"
"1624";7556;5540;5368;504;0;1860;0;0;0;2777;0;227;0;"16"
"1625";6026;4051;3944;482;290;910;0;0;0;1997;0;265;0;"16"
"1626";8898;6357;6088;2309;0;864;0;0;0;0;2622;293;0;"16"
"1627";9339;6204;5975;383;0;1210;0;0;1965;0;2075;342;0;"16"
"1628";5267;3744;3605;380;0;646;0;0;2346;0;0;233;0;"16"
"1634";10337;6221;6046;479;180;1984;0;0;694;813;1386;510;0;"16"
"1701";6398;3997;3797;522;0;0;0;1877;1052;0;0;346;0;"17"
"1702";5023;3497;3305;254;0;1517;0;0;0;0;1534;0;0;"17"
"1705";4548;3251;3128;234;0;1005;0;501;558;0;745;85;0;"17"
"1712";4304;3070;2988;181;0;1023;0;428;349;340;667;0;0;"17"
"1713";6192;4038;3899;378;0;0;1195;0;0;0;2088;238;0;"17"
"1714";8591;5494;5297;409;0;0;1126;0;0;0;3436;326;0;"17"
"1717";4832;3385;3196;665;0;1018;0;0;0;0;1513;0;0;"17"
"1719";4837;3335;3170;352;0;572;0;0;2106;0;0;140;0;"17"
"1720";8820;6289;5993;504;0;0;0;2224;0;3001;0;264;0;"17"
"1721";7484;4547;4418;503;0;1231;0;0;507;1039;822;316;0;"17"
"1722";7224;3711;3611;392;0;802;0;0;554;0;1517;346;0;"17"
"1723";6435;3657;3502;791;0;0;1054;0;661;678;0;318;0;"17"
"1724";5310;2827;2690;460;120;847;0;0;434;494;0;335;0;"17"
"1725";12423;7621;7371;774;0;1390;0;0;2138;1988;342;739;0;"17"
"1727";5795;3846;3660;223;0;0;2133;0;0;1092;0;212;0;"17"
"1729";12323;8342;8041;509;0;2749;0;0;1256;3155;0;372;0;"17"
"1730";6235;4377;4252;209;0;0;1040;0;547;1194;950;312;0;"17"
"1731";7698;5315;5203;655;0;1430;0;0;0;0;2736;382;0;"17"
"1735";9505;5881;5638;585;0;2055;0;0;1395;1208;0;395;0;"17"
"1736";9694;6954;6757;373;0;2249;0;0;0;2898;769;468;0;"17"
"1737";9694;6515;6340;930;180;1050;0;0;0;0;4180;0;0;"17"
"1738";2436;1830;1769;95;0;0;732;0;575;306;0;61;0;"17"
"1741";6081;3184;3044;473;0;0;982;0;512;778;0;299;0;"17"
"1742";8623;5142;4966;286;0;1174;0;0;0;2892;0;614;0;"17"
"1743";12173;7314;6653;1528;0;0;0;0;0;3913;0;1212;0;"17"
"1744";8765;5286;5067;804;0;0;1461;0;961;1414;0;427;0;"17"
"1745";6888;3745;3579;728;0;952;0;0;741;798;0;360;0;"17"
"1749";5963;3644;3484;521;0;0;1320;0;781;594;0;268;0;"17"
"1751";9557;6234;5940;991;0;1955;0;0;1803;774;0;417;0;"17"
"1802";4309;3060;2853;286;0;769;0;0;0;1798;0;0;0;"18"
"1804";6047;4316;4150;692;0;1014;0;175;0;0;2269;0;0;"18"
"1806";2242;1731;1701;207;125;109;0;0;456;0;804;0;0;"18"
"1807";3100;2152;2073;571;0;316;0;0;0;1186;0;0;0;"18"
"1808";9658;6496;6239;2388;0;873;0;0;1015;1963;0;0;0;"18"
"1811";2430;1872;1782;135;0;348;0;0;0;1299;0;0;0;"18"
"1815";2937;2185;2131;290;0;673;0;0;1168;0;0;0;0;"18"
"1817";5689;3950;3803;1189;0;528;0;0;0;0;1664;422;0;"18"
"1818";3573;2729;2663;609;0;307;0;0;0;653;1094;0;0;"18"
"1820";7187;5300;5083;1186;0;943;0;0;0;0;2954;0;0;"18"
"1821";3679;2509;2410;271;0;680;0;0;0;0;1459;0;0;"18"
"1822";12760;8377;8038;1605;0;1691;0;0;0;0;4138;604;0;"18"
"1826";4500;3069;2824;821;0;0;0;0;0;0;2003;0;0;"18"
"1828";3277;2480;2421;202;0;642;0;0;0;632;945;0;0;"18"
"1829";12945;7734;7439;3027;349;1314;0;0;0;1829;315;605;0;"18"
"1830";14582;9157;8686;3097;0;1562;0;0;2496;0;1531;0;0;"18"
"1833";10841;6361;6219;1388;0;1050;0;0;2795;0;509;477;0;"18"
"1834";7477;4215;4106;1178;0;722;0;0;1597;0;210;399;0;"18"
"1901";5677;4370;4180;1188;0;719;0;0;0;0;2273;0;0;"19"
"1902";6249;5290;5105;1138;0;910;0;0;0;3057;0;0;0;"19"
"1903";3717;3200;3140;208;0;1213;0;0;0;0;1719;0;0;"19"
"1907";2550;2194;2155;1171;0;90;0;0;0;894;0;0;0;"19"
"1908";3513;2995;2902;384;0;793;0;0;0;1725;0;0;0;"19"
"1909";7269;6039;5831;1222;0;1317;0;0;0;3292;0;0;0;"19"
"1911";2375;1928;1847;194;0;224;0;0;0;1429;0;0;0;"19"
"1912";4239;3579;3488;1186;0;760;0;0;0;1542;0;0;0;"19"
"1913";1971;1727;1694;206;0;687;0;0;0;801;0;0;0;"19"
"1914";5961;4732;4523;1297;0;998;0;0;0;0;2228;0;0;"19"
